Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,A10,9684,17648,18297,9400.71,49.74,46.58
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,A11,9405,16230,17533,7249.86,42.84,41.08
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,A12,9410,29382,30902,12221.51,39.86,36.99
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,B9,8836,26077,27492,12096.27,43.96,40.17
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,B10,9194,26347,26189,12828.99,46.05,40.88
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,B11,9646,24571,28764,10904.48,42.61,38.59
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,B12,10189,28244,30229,12044.73,40.65,36.54
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,C9,8816,13273,14802,7604.67,52.79,46.45
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,C10,9462,26988,28113,12847.78,45.28,41.46
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,C11,8927,24856,28174,11163.87,42.91,37.79
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,C12,9804,34309,34833,15309.76,42.82,38.31
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,D9,9494,13857,15417,7100.38,48.03,43.93
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,D10,10590,25378,25038,11310.95,42.08,38.08
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,D11,10171,23765,23390,10260.53,41.41,36.98
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,D12,9781,35353,34863,15240.51,41.08,36.38
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,E9,10339,14139,17139,7984.47,52.38,44.05
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,E10,9986,26999,29495,11159.56,39.53,36.97
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,E11,9101,14850,17144,6663.51,43.45,42.23
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,F9,10566,6740,8993,3859.1,51.79,47.56
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,F10,9696,26942,29472,11777.15,41.61,37.08
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,F11,9902,16925,18696,8180.38,45.43,42.9
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,G9,8673,25549,26880,10790.74,40.41,36.54
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,G10,10284,32879,30882,13707.57,39.67,36.86
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,G11,10465,16277,17522,7719.01,44.64,42.31
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,H9,9288,26566,27475,11875.77,42.77,38.75
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,H10,9848,32166,34022,14555.93,43.53,40.93
Rep3-0Pi,d051221-150min-0Pi-R3-6-8I,150min,H11,9578,15279,16083,7440.68,46.24,44.9
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,A9,9969,51234,50216,31692.87,54.61,53.5
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,A10,9301,16163,18292,15612.23,76.14,73.35
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,A11,9866,9241,10015,6707.26,62.58,50.01
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,A12,9393,50154,61427,24723.48,45.9,43.14
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,B9,9983,60933,61409,28470.35,44.13,45.41
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,B10,9345,47175,69718,28244.77,55.72,55.32
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,B11,10329,50673,59946,24110.38,44.87,42.62
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,B12,9714,40574,43334,22558.45,50.03,46.46
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,C9,9222,43080,59798,22126.46,47.49,46.24
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,C10,10461,37189,43312,24894.85,61.27,56.85
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,C11,10112,55385,58343,27517.82,46.8,45.21
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,C12,10109,52167,43327,27573.97,48.22,48.01
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,D9,9538,46531,57030,23059.09,45.91,44.76
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,D10,9681,39289,38299,22863.94,52.11,48.58
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,D11,11074,53570,62909,24409.4,42.78,42.28
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,D12,11433,61019,73470,27195.91,42.22,44.02
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,E9,9076,47153,55537,23960.23,47.38,46.97
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,E10,9895,53776,64717,27598.89,47.61,46.98
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,E11,11126,8607,8523,6341.36,63.16,48.15
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,F9,11984,13698,16784,10345.48,65.06,62.89
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,F10,9078,53622,55502,27221.87,47.2,45.81
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,F11,10146,32154,39342,20603.79,56.47,53.05
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,G9,8661,51503,51512,23910.76,43.68,42.11
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,G10,9746,67299,77147,31380.03,43.93,44.35
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,G11,9138,46906,56964,24088.76,47.39,46.35
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,H9,8935,46126,52821,22673.36,46.07,44.86
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,H10,9935,52526,46666,27782.3,48.33,46.81
Rep2-H2O2,d051321-150min-H2O2-R2-6-8I,150min,H11,8521,13281,14213,10385.15,67.35,65.07
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,A9,9065,56754,64559,27426.82,45.26,44.23
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,A10,8846,14954,19141,14672.71,78.48,76.71
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,A11,9349,8317,8530,6245.11,64.3,50.25
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,A12,9058,42177,37417,21645.26,46.75,43.66
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,B9,9271,48735,55494,24151.28,45.97,45.47
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,B10,8341,40803,42233,26046.33,59.02,56.63
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,B11,8827,39633,38370,20463.63,47.29,43.88
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,B12,10143,44354,45534,21784.08,46.3,42.02
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,C9,9469,32479,32428,17295.5,48.91,46.33
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,C10,9330,30310,35703,22751.96,65.99,63.13
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,C11,9404,30715,37475,19739.48,56.16,49.21
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,C12,9431,41609,34817,24131.55,51.46,46.03
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,D9,9898,34832,37493,18669.39,48.67,45.42
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,D10,8942,39940,39265,22189.13,50.22,49.89
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,D11,9658,47313,50222,21610.82,42.85,41.57
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,D12,11938,38361,39313,21614.07,50.04,44.49
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,E9,9555,34059,35667,18998.56,50.53,48.22
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,E10,10155,34125,30134,21643.48,55.23,52.94
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,E11,9145,10077,11195,7178.52,61.7,52.29
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,F9,11234,33165,35690,16817.31,46.85,45.38
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,F10,8480,39282,44385,21410.69,49.37,47.26
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,F11,10178,30747,34034,20227.72,57.92,58.13
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,G9,10143,41553,39276,21363.6,46.97,43.11
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,G10,11420,44830,42261,22258.52,45.34,45.96
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,G11,11151,37179,40217,20588.74,50.39,47.05
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,H9,8790,35631,31677,20787.29,52.17,50.07
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,H10,9804,48285,58416,23778.67,45.16,44.68
Rep3-H2O2,d051421-150min-H2O2-R3-6-8I,150min,H11,8777,12130,15107,9394.42,66.16,62.02
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,A1,10202,44380,43362,25893.73,53.91,51.35
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,A2,9159,8348,10187,9226.38,83.94,78.09
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,A3,9420,6793,8251,4971.75,62.49,54.79
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,B1,11355,37824,39283,19546.62,47.25,44.19
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,B2,9258,30136,33188,19868.85,60.03,55.16
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,B3,9207,28402,27489,16429.37,52.4,46.97
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,C1,8804,18529,20432,14075.62,64.91,61.87
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,C2,9713,19914,18681,16624.66,71.67,63.06
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,C3,9011,22513,19984,16955.6,63.2,55.6
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,D1,11796,24384,27469,14255.89,53.66,48.42
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,D2,11494,31512,29486,16065.2,47.07,42.04
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,D3,11281,31131,35719,16493.4,48.61,44.57
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,E1,9664,27262,27442,15035.47,50,44.3
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,E2,10387,34567,37465,17907.9,47.34,41.18
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,E3,9301,7228,8682,5446.13,64.84,55.55
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,F1,12083,8992,10001,7167.17,66.81,57.25
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,F2,9491,29295,35615,17412.05,53.98,47.74
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,F3,8974,26548,26861,15562.71,53.24,48.64
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,G1,9712,29950,28832,17005.27,51.48,49.18
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,G2,12488,39743,36513,18908.78,43.89,39.82
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,G3,11205,27347,28142,13890.48,47.13,41.47
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,H1,9061,28006,32454,16596.19,53.52,49.4
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,H2,9282,37240,32422,20498.96,49.69,43.66
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,H3,9281,7880,9309,6506.56,69.77,64.67
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,A4,10677,32946,32373,16191.65,45.26,41.46
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,B4,9741,22463,21860,15496.31,58.86,50.5
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,C4,10015,39753,35702,21474.43,48.82,43.83
Rep1-H2O2,d050521-180min-H2O2-R1-6-8I,180min,D4,10708,37870,37460,19175.59,46.42,42.31
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,A1,9615,32687,36556,13625.71,40.2,36.56
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,A2,9315,18560,20445,9845.03,49.57,46.79
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,A3,8649,16606,19536,8850.29,52.98,48.47
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,B1,9987,31188,28824,13744.53,42.1,37.36
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,B2,10486,27912,34017,12939.88,44.06,41.25
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,B3,9893,28867,28773,12479.5,41.53,37.26
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,C1,8261,17587,19987,8307.45,44.94,41.48
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,C2,9221,31665,34001,13479.08,41.12,37.92
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,C3,8844,29960,30895,13190.56,42.49,37.77
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,D1,11153,15511,16438,8438.59,50.19,46.1
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,D2,10456,25123,25650,11793.89,44.62,40.5
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,D3,10614,26899,29439,11076.05,39.61,35.86
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,E1,9191,17589,19545,9601.21,50.69,45.85
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,E2,9799,33415,33996,14930.38,42.84,38.82
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,E3,10858,17274,18306,7896.3,44.14,41.58
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,F1,10418,7578,8250,4083.77,49.21,45.98
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,F2,9616,31676,33191,14983.87,45.36,40.71
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,F3,10719,19215,19558,10348.87,50.01,46.36
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,G1,8455,30381,33960,12955.11,41.14,36.81
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,G2,8872,38625,38341,15484.32,38.86,35.38
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,G3,10105,19537,23377,9584.13,46.1,44.31
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,H1,9095,28892,30916,13193.18,43.68,37.72
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,H2,7949,45737,51537,20653.6,44.17,37.92
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,H3,9014,17717,22334,10348.65,53.74,51.05
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,A4,10106,32745,33214,13353.43,39.22,35.57
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,B4,10901,31581,34838,13672.53,42.44,36.85
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,C4,8383,37748,41225,17581.55,45.77,40.93
Rep1-0Pi,d050621-180min-0Pi-R1-6-8I,180min,D4,11041,34351,35634,15690.03,44.07,39.6
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,A1,10521,32468,33994,13675.19,40.52,37.67
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,A2,8738,19340,19527,9904.33,47.99,45.76
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,A3,9103,17752,18301,7774.19,42.3,41.67
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,B1,9868,33785,32371,14551.54,41.34,37.45
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,B2,9905,27704,32397,12759.44,43.92,42.03
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,B3,9775,29313,30214,12516.98,40.7,37.9
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,C1,9618,16163,18290,8364.71,48.37,46.74
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,C2,10800,25436,27459,12707.88,47.15,47.22
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,C3,9152,31118,32416,12955.12,40.09,35.98
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,D1,9576,16988,17144,8762.6,48.19,45.72
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,D2,11561,24151,27459,10518.94,41.47,38.63
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,D3,9983,29530,28138,11617.28,37.92,35.11
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,E1,10425,15806,17523,7677.51,45.51,43.28
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,E2,10053,30907,30908,13326.26,41.51,38.27
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,E3,10087,18207,19999,8120.77,43.13,42.73
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,F1,11174,8185,9825,4540.44,50.57,49.83
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,F2,10198,30051,31657,13462.69,42.65,38.9
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,F3,9448,20534,21837,9640.15,44.62,42.7
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,G1,11965,28385,26860,11550.28,38.99,35.8
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,G2,11132,35968,37428,14322.39,38.39,33.85
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,G3,9750,19646,20880,9563.62,45.66,42.91
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,H1,10699,28228,26814,12635.77,42.68,39.88
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,H2,10341,39346,40276,16357.17,39.9,36.06
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,H3,10439,17402,19553,9158.43,48.82,47.63
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,A4,10852,31734,31636,12634.22,38.24,34.36
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,B4,12036,21141,22870,9654.95,44.45,43.45
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,C4,9934,38340,38366,14656.08,36.84,33.73
Rep2-0Pi,d051121-180min-0Pi-R2-6-8I,180min,D4,11662,34586,39329,15231.46,42.57,40.94
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,A1,9439,31302,33144,12977.68,39.69,37.37
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,A2,10762,20671,21886,11314.95,51.12,48.78
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,A3,11584,17037,19978,8077.38,45.56,44.92
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,B1,10106,28351,29524,12758.83,42.96,38.26
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,B2,9659,31551,36518,14488.67,43.7,40.32
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,B3,9912,27636,28114,11758.12,40.72,37.19
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,C1,9568,14812,14788,7802.89,48.51,46.4
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,C2,10032,30850,32424,14132.73,43.85,40.18
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,C3,9138,29411,28156,13106.76,42.73,38.95
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,D1,10746,14442,18290,7518.99,48.48,46.86
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,D2,9198,31111,33179,13202.47,40.69,37.56
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,D3,9683,28695,28798,11696.21,38.97,36.39
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,E1,10545,14709,16411,7901.85,49.69,45.91
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,E2,10588,32290,31638,13560.92,40.58,36.75
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,E3,8408,14642,17170,6935.68,45.7,46.31
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,F1,11804,7118,8839,4072.42,51.77,47.51
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,F2,10117,32176,35652,14430.14,42.96,38.27
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,F3,10498,20618,23924,10293.55,47.04,45.46
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,G1,10158,26841,25643,11620.06,41.03,36.51
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,G2,10521,38843,37477,15848.94,38.91,35.39
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,G3,9604,20125,24462,9387.82,44.2,41.69
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,H1,9199,26651,30925,11804.69,42.43,39.04
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,H2,10281,37138,37444,17022.28,43.93,41.84
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,H3,9965,17040,18699,8231.78,45.79,44.09
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,A4,10926,34887,36496,14813.44,40.97,36.33
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,B4,10398,35535,33166,14209.76,38.74,34.54
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,C4,9739,39951,41258,17133.82,41.73,37.2
Rep3-0Pi,d051221-180min-0Pi-R3-6-8I,180min,D4,12059,39967,40262,17057.51,41.18,36.55
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,A1,9459,43281,46724,27884.23,56.41,55.45
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,A2,9126,12600,14805,13007.89,80.17,74.65
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,A3,9097,8055,8395,5770.36,61.65,52.49
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,B1,9689,48705,58406,27782.12,50.68,50.36
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,B2,9267,37240,34822,24434.7,59.56,56.14
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,B3,9022,39131,34843,20911.51,48.21,43.49
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,C1,9452,32726,36574,19358.25,53.77,49.08
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,C2,9745,30110,31645,22225.95,64.74,59.74
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,C3,9475,40687,38375,23305.79,52.15,47.37
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,D1,10781,35019,30877,18270.18,47.18,43.1
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,D2,10738,30926,32403,19338.69,55.18,50.32
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,D3,10650,42824,37467,21605.23,45.93,42.56
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,E1,9521,34366,38351,19582.33,51.19,46.22
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,E2,9736,42237,37444,24070.41,50.98,47.33
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,E3,8901,7719,8999,5970.73,65.89,54.53
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,F1,10768,11957,13616,9511.65,66.82,60.27
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,F2,9157,43659,42219,24027.13,49.22,45.93
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,F3,9266,25469,20452,18522.22,62.11,55.4
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,G1,11270,36747,31659,17947.28,44.82,40.65
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,G2,10984,51177,54131,26314.54,46.47,45.4
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,G3,11823,33098,33948,17580.56,48.41,42.81
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,H1,9465,35440,36496,19188.72,49.66,45.24
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,H2,9713,41111,33991,24571.22,52.83,46.73
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,H3,11024,9577,10382,7016.82,63.47,60.36
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,A4,9994,39113,37412,20277.98,47.01,42.1
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,B4,9688,32586,34053,18448.78,51.09,46.29
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,C4,10014,42509,43357,24435.36,51.35,47.48
Rep2-H2O2,d051321-180min-H2O2-R2-6-8I,180min,D4,11284,48704,38346,24650.04,45.58,41.98
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,A1,9264,45367,52837,23913.68,48.49,46.1
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,A2,9105,11721,12842,11033.07,74.98,73.23
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,A3,9175,8063,8547,5452.09,59.28,51.98
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,B1,9143,38554,40286,20500.45,47.72,46.85
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,B2,8495,32048,37434,20490.7,58.01,54.39
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,B3,8971,30462,31654,15554.39,46.54,41.39
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,C1,9241,25394,26811,14141.41,50.76,47.17
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,C2,11306,20438,18312,15698.15,67.38,62.3
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,C3,9439,24048,28768,15468.78,56.11,49.87
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,D1,9721,27608,28145,15175.78,49.94,45.27
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,D2,11699,31785,31667,16770.27,48.13,43.16
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,D3,11360,35044,34841,15480.94,40.66,34.84
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,E1,9356,26596,29474,15163.12,51.78,47.03
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,E2,11353,28092,28803,16924.35,53.34,49.77
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,E3,10469,8861,10586,5975.02,59.25,51.48
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,F1,9562,29431,32460,16130.05,49.68,48.02
Rep3-H2O2,d051421-180min-H2O2-R3-6-8I,180min,F2,9778,30481,28826,16155.68,48.09,43.4
