GeneID	S3	S4	S19	S20	S20prime
CAGL0J01265g	7.973641630890652	7.999334423854554	3.1899947566435296	3.421520157436498	2.9812155591744984
CAGL0J01287g	7.117546500793738	7.137486690173086	6.953837797769095	8.286137820458219	8.45002883372385
CAGL0J01309g	6.887012976429818	6.969968787953836	6.836343813587248	6.900888264239931	6.720639445221215
CAGL0J01331g	6.206074235973659	6.480132446956789	10.200572075923313	10.202395041983047	10.327775252583056
CAGL0J01353g	6.495584323515848	6.2369793716591495	8.201645633665967	8.226986728268493	8.18393544260712
CAGL0J01375g	6.4382505153466365	6.555180616370424	6.483730488460142	6.317687230083618	6.393529708062559
CAGL0J01397g	4.228738243519799	3.867136949251841	6.270775141205116	6.162339700050692	6.278469989806785
CAGL0J01419g	6.764075811305211	6.626517106926277	7.2860822477012555	7.1412026394014445	7.189210840536986
CAGL0J01441g	7.6168235057366225	7.701924473311189	7.096948283078019	7.271608509748016	7.480161078813628
CAGL0J01463g	3.7832999102348457	3.6495478893859397	0.20645937914506574	0.9415119633272285	0.25607137689918763
CAGL0J01485g	6.794854746515712	6.8586838303495155	4.959007710572222	5.340460830997565	5.47577641893374
CAGL0J01507g	7.153616006054825	7.16741029568172	7.210440746395517	7.1528066857328945	7.05301471050111
CAGL0J01529g	7.278652873525896	7.245018717298347	7.894517315562948	7.94561120705519	7.876523246903503
CAGL0J01595g	8.132690224294166	8.410756339187067	8.505221508914486	8.65766298120565	8.699863781696635
CAGL0J01661g	4.4766776239226616	4.658829113956555	6.049291721010303	5.823743912327237	6.078367954868276
CAGL0J01699g	6.383614631590029	6.541183487364312	8.524765280433366	8.64304465848583	8.635393257305282
CAGL0J01774g	6.824990726835081	6.847352661419627	6.717315749884646	7.048403108673815	7.0862367768079295
CAGL0J01800g	-1.7760044797976615	-0.42281143427504414	1.5248545214751414	2.17830617552649	1.703306855348378
CAGL0J01848g	9.41182633141149	9.51635487157199	3.922113210225598	4.224549278464841	3.775742812467407
CAGL0J01870g	5.50490677297299	5.542190082960999	7.2680446963050835	7.427136061736864	7.441103186452107
CAGL0J01892g	8.473173269149136	8.553561198891394	9.068822763208766	9.287344225844892	9.168744582644626
CAGL0J01914g	6.003578495958923	6.33353459966493	6.822678077904283	6.6781002632008315	6.655728752934912
CAGL0J01936g	6.294884642449428	6.308962602638207	6.0445901663674375	6.031967473201191	6.075613486144777
CAGL0J01958g	6.074282537710368	6.105232916004767	7.413710326940319	7.548817404190264	7.495698967978695
CAGL0J01980g	5.568633711467971	5.604092329984565	5.247868815104651	5.446633206027844	5.326215881909116
CAGL0J01994r	0.5497792046365433	0.7258952452254739	0.20645937914506574	-0.6950200343349583	-1.2485152607829757
CAGL0J02002g	5.305593367421508	5.148744191838775	7.583765942667257	7.5132497357129795	7.4822424916023325
CAGL0J02024g	1.0354810371744048	0.2629719767536083	-0.9786440943246006	-0.6950200343349583	0.40393568987703704
CAGL0J02068g	6.724655102439847	6.626517106926277	7.395363471074696	7.436660695426418	7.39212958241793
CAGL0J02090g	6.1476567610319	6.2797561005059	4.897761484849728	4.737388492582061	4.872448764144052
CAGL0J02112g	6.57309450760189	6.480132446956789	4.988682612851802	4.9423201210365075	5.062500373000443
CAGL0J02128g	3.5862480858751855	3.9958690178372476	3.5761747967254065	3.4858478778064876	3.406428656211296
CAGL0J02134g	5.347719868398838	5.689063414570741	6.314393745266408	6.520680659066242	6.406739974326912
CAGL0J02156g	6.368347695395849	6.6098494019514185	6.8552609481864275	6.889043296588718	6.804544146964119
CAGL0J02200g	5.5951064626654645	5.528065727982668	6.157763399914486	6.287927181103712	6.192094484950967
