Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,A1,15776,3340,4329,2354.93,61.18,50.69
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,A2,15874,5623,6409,2879.61,47.2,39.54
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,A3,16279,5468,5970,2764.67,46.39,40.62
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,B1,17120,5291,7019,2764.71,47.57,41.33
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,B2,15503,5936,6803,2740.56,42.68,36.87
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,B3,17303,5052,5095,2696.82,48.5,41.79
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,C1,16792,4609,5224,2418.15,47.56,41.75
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,C2,15659,5829,5807,2679.57,42.32,36.4
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,C3,13446,3580,5427,2823.21,65.65,59.37
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,D1,16114,4264,4852,2246.63,47.81,41.31
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,D2,16192,3127,3580,2030.22,57.5,47.13
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,D3,16143,3082,4421,1900.25,54.65,47
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,E1,17001,4580,5361,2369.09,46.82,40.85
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,E2,16182,3532,4282,2051.99,51.94,45.28
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,E3,17685,3690,3979,1981.77,48.7,42.23
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,F1,18077,2713,3548,1680.43,54.99,49.46
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,F2,17261,4258,4913,2338.23,49.13,41.37
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,F3,17432,3983,4970,2060.94,47.1,41.47
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,G1,16261,2685,3363,1640.8,54.42,48.81
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,G2,16643,3224,4147,1823.19,50.91,46.68
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,G3,18569,4113,4852,1991.91,44.63,40.91
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,H1,12062,2502,2160,1854.52,62.44,58.66
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,H2,16465,2900,3457,2604.17,81.07,51.99
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,H3,17311,4426,4524,2261.84,47.45,41.57
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,A4,15796,3444,3649,2043.84,53.18,44.4
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,B4,18028,5122,6230,2963.27,51.89,43.35
Rep1-0Pi,0min-CTA1pr-2-4Imp-V,0min,C4,16266,4566,4629,2554.32,50.17,42.05
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,A1,14751,6268,7852,2980.23,43.72,40.64
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,A2,14894,7901,8535,3172.67,37.5,33.34
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,A3,13509,8627,9144,3668.05,39.69,36.59
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,B1,14112,6871,8246,3253.41,43.86,41.06
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,B2,14587,8178,9485,3266.91,37.46,33.72
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,B3,14663,7956,8833,3441.14,40.12,38.05
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,C1,15134,6019,7247,2762.64,42.6,39.75
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,C2,14769,8325,9154,3330.82,37.51,33.23
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,C3,13877,3360,4427,2282.37,59.07,50.3
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,D1,15261,5534,6514,2481.65,41.47,38.69
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,D2,14622,4835,6233,3142.42,58.15,44.45
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,D3,13823,5139,5971,2381.61,42.81,40.3
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,E1,14723,6169,7023,2728.6,41.32,38.69
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,E2,14713,5400,5968,3678.16,60.24,42.28
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,E3,13769,3492,4021,1978.53,50.82,47.04
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,F1,14925,4138,4426,2763.44,58.98,46.79
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,F2,15364,6119,7126,2614.82,40.08,38.08
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,F3,14816,5189,6512,2317.69,41.39,38.54
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,G1,15061,4553,4737,2299.41,46.29,43.05
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,G2,15070,3689,3863,2981.13,69.72,46.74
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,G3,14385,5995,6321,2747.81,42.25,39.3
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,H1,13686,1773,1415,1450.88,69.38,58.37
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,H2,14391,3732,4105,2634.58,61.99,45.84
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,H3,14835,5747,6323,2499.22,40.47,38.83
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,A4,14053,5703,6229,2550.77,41.5,38.61
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,B4,14373,9732,9152,4012.2,38.52,35.79
Rep2-0Pi,d042821-0min-CTA1pr-2-4I,0min,C4,14717,7501,7127,3242.48,40.24,38.07
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,A1,15205,6563,7473,3390.43,46.85,41.97
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,A2,15830,7578,7978,3214.99,39.53,34.69
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,A3,15345,8343,8684,3465.12,38.93,35.29
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,B1,16155,7179,7595,3390.84,43.44,38.62
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,B2,15578,7654,8249,3211.26,39.28,34.37
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,B3,15827,7592,8251,3266.05,40.27,36.69
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,C1,16305,5966,6415,2898.75,44.65,40.66
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,C2,16875,7845,8534,3323.2,39.72,35.74
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,C3,16094,4432,5290,3246.88,63.12,57.47
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,D1,16273,5656,5806,2798.87,45.65,41.84
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,D2,15988,4371,4471,2556.09,52.28,45.79
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,D3,16037,5354,5651,2577.53,44.27,39.85
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,E1,15705,6149,6608,2980.67,44.88,40.68
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,E2,16532,5700,6709,2906.12,46.67,41.98
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,E3,16144,5335,5808,2508.34,43.51,39.18
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,F1,16105,4846,5221,2592.76,48.73,46.26
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,F2,15934,5469,5970,2690.32,45.29,41.78
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,F3,16696,4178,4627,2492.45,53.35,43.14
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,G1,15714,3941,5576,2250.6,51.39,45.82
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,G2,14958,3860,4855,2651.05,60.23,49.36
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,G3,16444,5637,6410,2565.24,42.28,38.53
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,H1,14328,2191,3364,1800.04,69.59,64.62
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,H2,15963,3736,4523,2407.66,57.27,48.65
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,H3,15764,5734,6410,2664.18,42.86,38.5
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,A4,14790,5854,6139,2636.24,41.88,38.12
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,B4,15307,9448,9314,3770.38,37.41,33.41
Rep3-0Pi,d042921-0min-0Pi-R3-2-4I,0min,C4,15690,6457,8111,3093.01,43.85,38.76
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,A1,15584,6771,7847,3715.45,49.17,42.76
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,A2,15014,7707,7723,3398.31,40.92,36.43
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,A3,14569,9501,9656,3759.67,37.25,33.5
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,B1,15287,7211,8542,3659.75,46.02,39.78
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,B2,15316,7661,7718,3409.32,41.38,36.39
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,B3,14985,8988,8985,3725.86,38.73,34.56
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,C1,15565,5668,6605,3042.4,48.25,41.88
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,C2,15474,7725,8837,3443.32,41.28,35.89
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,C3,14129,6051,7024,3749.14,55.04,51.23
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,D1,16110,5617,5889,2870.64,46.25,40.99
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,D2,14996,5717,5727,2914.05,46.47,41.05
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,D3,14037,4903,5577,3051.9,54.77,44.66
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,E1,15195,6232,6811,3281.56,47.68,41.11
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,E2,18315,6034,6512,2914.05,44.27,40.42
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,E3,14648,6925,6707,3027.61,40.53,35.21
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,F1,15689,3508,3680,2179.52,54.76,47.8
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,F2,15508,6558,6608,3034.65,42.85,38.32
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,F3,14455,6950,7239,3026.8,40.56,34.71
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,G1,15405,3594,4277,2321.07,56.61,46.94
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,G2,14417,3934,4574,2764.33,60.95,47.26
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,G3,14264,7498,7973,3162.7,39.42,34.03
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,H1,14275,2836,4194,2078.15,63.48,59.18
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,H2,14768,5265,5734,2573.68,44.94,39.66
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,H3,14135,7538,8248,3173.53,39.45,33.34
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,A4,14726,8322,8681,3287.3,37.33,31.66
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,B4,14713,12491,12333,4756.69,35.88,30.42
Rep1-H2O2,d043021-0min-H2O2-R1-2-4I,0min,C4,14241,7657,7594,3765.91,45.06,39.33
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,A1,14464,6384,7131,3484.75,49.13,42.03
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,A2,15148,7798,7477,3209.07,38.64,34.69
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,A3,15297,9732,10198,3713.32,36.19,32.27
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,B1,14942,7152,7245,3464.17,44.47,39.39
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,B2,15010,7844,8119,3337.09,39.9,34.56
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,B3,14982,8910,9658,3529.19,37.37,33.4
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,C1,14994,5579,6411,2938.73,48.09,41.05
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,C2,15277,7827,8114,3227.51,38.72,34.04
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,C3,15417,7967,8994,4338,48.85,47.19
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,D1,14890,5520,5889,2773.57,45.91,40.84
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,D2,15370,4544,5097,2579.41,51.23,43.82
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,D3,15030,7220,7362,2882.26,38.04,33.89
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,E1,14902,5594,6230,3051.4,49.68,40.73
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,E2,15332,6322,7719,2770.77,40.96,37.72
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,E3,15504,7271,7019,2851.94,37.16,33.46
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,F1,14726,3620,3902,2299.5,56.08,47.6
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,F2,17282,5962,6810,2747.4,42.47,37.69
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,F3,15465,5062,5429,2671.42,48.02,42
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,G1,15338,3696,3750,2224.8,53.6,46.29
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,G2,17370,4832,6144,2544.23,48.25,44.14
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,G3,15379,7579,8538,3042.27,37.96,33.04
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,H1,13786,2391,3024,1923.56,68.34,62.88
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,H2,14892,3892,4062,2386.39,54.52,45.43
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,H3,15536,7605,7481,3015.55,37.61,33.77
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,A4,15820,9667,10197,3461.25,34.58,30.77
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,B4,14750,12817,14494,4762.96,36.06,34.2
Rep2-H2O2,d050121-0min-H2O2-R2-2-4I,0min,C4,14976,8476,8995,3792.34,41.84,38.11
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,A1,16102,5436,6228,3053.71,50.63,46.15
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,A2,18081,7287,7244,3165.47,40.61,36.93
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,A3,17033,8455,8992,3565.34,39.94,35.96
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,B1,16028,6224,6915,3137.77,46.28,43.12
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,B2,18207,7596,8256,3435.99,42.19,37.75
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,B3,15928,7952,7981,3425.78,40.35,36.38
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,C1,16069,4870,5028,2459.74,46.45,42.38
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,C2,16247,5808,7466,3109.02,49.06,42.5
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,C3,19251,1842,1176,1748.98,77.59,62.7
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,D1,18897,4809,5092,2356.57,45.1,41.44
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,D2,15985,3500,3979,2146.03,54.79,49.94
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,D3,17526,6905,7848,2889.1,39.65,36.07
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,E1,15872,5412,6414,2744.37,46.62,43.93
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,E2,16452,5493,5976,2652.64,44.45,39.96
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,E3,17434,7116,7361,2876.61,38.51,35.16
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,F1,16040,3123,4146,1940.04,55.44,52.53
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,F2,17183,5663,5886,2644.59,43.1,39.72
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,F3,17201,4591,5098,2536.93,50.04,45.79
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,G1,17049,3311,3861,2107.99,56.94,51.81
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,G2,14948,4253,5293,2258.56,48.43,44.53
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,G3,16796,7781,8117,3111.77,38.11,33.19
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,H1,14861,1374,953,1150.45,68.55,59.67
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,H2,15620,4290,4970,2256.05,48.38,46.17
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,H3,15901,7886,8391,3223.82,39.02,34.59
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,A4,15720,8887,9315,3346.03,36.47,31.12
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,B4,15260,8214,8119,4057.14,45.46,41.08
Rep3-H2O2,d050421-0min-H2O2-R3-2-4I,0min,C4,16756,12110,12584,4374.7,35.03,30.01
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,A5,13616,5248,5889,2838.91,48.66,43.1
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,A6,14672,7236,7362,3557.36,45.18,41.43
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,A7,14157,8350,8995,3931.01,43.65,39.75
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,B5,13837,8373,9479,4061.7,44.86,39.11
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,B6,13774,7770,7237,3467.58,41.11,38.97
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,B7,14697,7983,8687,3641.86,42.13,38.35
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,C5,14236,6487,7020,3122.07,43.98,39.8
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,C6,14159,7965,7481,3610.54,41.76,39.2
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,C7,12905,4442,6810,3021.84,58.39,53.47
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,D5,13945,6351,7596,3148.25,45.26,41.53
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,D6,13946,4209,5036,2310.66,49.62,43.92
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,D7,13945,4295,5431,2437.46,51.01,46.5
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,E5,14064,6617,7020,3047.76,42.49,39.13
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,E6,14739,4485,5430,2327.7,47.18,42.08
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,E7,14190,5666,6608,2931.82,47.1,42.98
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,F5,14191,3770,4740,2258.15,53.77,47.66
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,F6,14990,6363,7356,3302.63,47.12,44.11
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,F7,14839,5902,6508,2949.69,45.6,42.35
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,G5,14452,3779,5163,2137.07,50.9,47.79
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,G6,14750,5238,5658,3209.62,54.29,47.78
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,G7,14594,6206,6611,2956.72,43.97,41.42
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,H5,11556,3004,4372,1936.28,56.45,54.78
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,H6,13458,4379,5030,2608.29,55,55.83
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,H7,14002,6430,7017,3270.46,47.25,42.41
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,A8,13967,5142,5361,2618.05,46.19,43.16
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,B8,14364,7289,7983,3537.59,44.73,39.34
Rep1-0Pi,30min-CTA1pr-2-4Imp-V,30min,C8,14184,7473,7601,3782.24,46.16,40.35
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,A5,15117,9510,11414,4084.49,39.91,37.87
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,A6,15015,10441,9154,4262.2,37.95,37.15
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,A7,13993,12534,12820,5186.8,38.71,38.25
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,B5,14600,9961,11198,4291.8,40.38,39.19
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,B6,0,NA,NA,NA,NA,NA
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,B7,14242,11784,12826,4985.82,39.52,38.95
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,C5,15065,7726,9311,3241.59,39.26,37.55
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,C6,14724,10710,9658,4348.67,37.93,36.9
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,C7,14353,4649,5969,2730.16,52.61,46.62
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,D5,15586,7487,8113,3153.05,39.18,37.33
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,D6,14776,6116,6607,3583.38,52.93,42.23
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,D7,14104,7200,8994,3329.81,42.64,39.6
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,E5,14875,7737,8250,3182.65,38.66,36.29
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,E6,14844,6662,7241,4018.88,53.93,39.98
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,E7,15147,4197,4913,2127.69,46.34,44.51
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,F5,15251,5228,6700,3089.56,53.17,42.96
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,F6,15119,8230,9470,3386.48,38.57,37.22
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,F7,16017,7531,8394,3455.71,42.44,40.2
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,G5,14588,6416,6228,2936.43,42.31,41.22
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,G6,15167,5346,6228,3391.48,56.76,42.82
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,G7,14250,8459,7986,3833.84,41.83,39.32
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,H5,15517,2320,2662,1600.98,60.04,53.04
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,H6,15407,5460,6412,3039.28,50.71,42.52
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,H7,14722,8406,8989,3692.85,40.95,38.8
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,A8,14498,8245,7983,3750.71,42.11,39.88
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,B8,15179,13885,14487,5626.08,37.87,36.55
Rep2-0Pi,d042821-30min-CTA1pr-2-4I,30min,C8,14728,10921,10787,4592.62,39.3,37.5
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,A5,14292,8818,7714,3754.61,39.74,37.06
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,A6,13779,9054,9317,3638.87,37.7,35.88
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,A7,13587,11448,10783,4413.51,36.27,34.89
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,B5,14089,9548,10992,3906.53,38.51,35.51
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,B6,14061,9157,9827,3633.08,37.29,36.04
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,B7,13695,10533,11407,4185.15,37.56,35.71
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,C5,14305,7073,7243,3032.05,40.01,37.56
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,C6,14327,9350,9648,3795.25,37.98,35.71
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,C7,15779,5521,5574,3418.44,54.89,52.47
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,D5,14807,6860,7241,3001.48,40.85,38.69
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,D6,14084,5382,5971,2781.35,47.08,42.36
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,D7,13916,7015,7135,3038.61,40.6,38.65
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,E5,13825,7305,7977,3152.38,40.47,37.93
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,E6,16445,6905,7360,3168.21,42.68,40.62
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,E7,14596,7038,8537,2968.18,39.75,37.71
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,F5,14197,5750,6704,2741.59,44.05,41.67
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,F6,14638,6889,6513,3180.92,42.93,41.04
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,F7,14982,5354,5888,2682.53,45.81,40.65
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,G5,14468,4692,4683,2446.96,47.53,43.51
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,G6,13753,5096,5291,3031.55,53.6,44.05
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,G7,14116,7314,8127,3114.79,39.92,37.53
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,H5,14152,2437,2888,1769.52,62.58,57.19
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,H6,14193,4958,5647,2747.89,50.36,43.72
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,H7,14361,7601,8397,3171.4,39.18,37.84
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,A8,13695,7806,7720,3231.52,38.71,36.88
Rep3-0Pi,d042921-30min-0Pi-R3-2-4I,30min,B8,14032,12831,11866,4860.33,35.69,33.83
