Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,BL1-H,,13596,57,238.526,45.320,45.320,3523,N/A,3086,N/A,3123,N/A,1966.42,N/A,55.82,N/A,1492.24,N/A,48.36,N/A
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-W,13602,57,238.632,45.340,48.530,504231,88,493806,87,457679,86,107628.89,8.74,21.35,9.91,107998.51,8.90,21.87,10.22
d012823-0min-rim15-B2-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,FSC-W,28028,57,491.719,93.427,93.427,574999,110,551096,101,474144,86,152845.84,32.62,26.58,29.73,163105.27,23.72,29.60,23.49
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,N/A,All Events,N/A,N/A,30000,50,600.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,SSC-H,28627,50,572.540,95.423,95.423,531964,118997,501518,111047,445391,107523,154316.40,43788.24,29.01,36.80,153293.42,33377.77,30.57,30.06
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15054,50,301.080,50.180,99.934,467838,480537,455375,463553,451462,447349,106395.58,126652.61,22.74,26.36,100582.55,126404.99,22.09,27.27
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-A,15064,50,301.280,50.213,50.213,468076,480799,455439,463622,451462,447349,106765.27,127025.83,22.81,26.42,100692.26,126503.58,22.11,27.29
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,BL1-H,,15054,50,301.080,50.180,50.180,3224,N/A,2808,N/A,3425,N/A,1901.07,N/A,58.96,N/A,1424.04,N/A,50.72,N/A
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-W,15064,50,301.280,50.213,52.622,468076,86,455439,85,451462,86,106765.27,8.30,22.81,9.61,100692.26,8.90,22.11,10.47
d012823-0min-rim15-B2-R2,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,FSC-W,28627,50,572.540,95.423,95.423,531964,106,501518,96,445391,86,154316.40,32.60,29.01,30.68,153293.42,20.76,30.57,21.62
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,N/A,All Events,N/A,N/A,30000,55,545.455,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,SSC-H,27693,55,503.509,92.310,92.310,582804,124227,560011,117621,480198,115725,152949.15,41483.89,26.24,33.39,168066.05,33607.58,30.01,28.57
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13184,55,239.709,43.947,99.917,514307,527933,500297,508069,480207,482311,111277.52,133848.79,21.64,25.35,111768.02,137842.51,22.34,27.13
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-A,13195,55,239.909,43.983,43.983,514571,528207,500496,508189,480207,482311,111609.48,134137.38,21.69,25.39,111906.65,137995.96,22.36,27.15
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,BL1-H,,13184,55,239.709,43.947,43.947,3623,N/A,3212,N/A,3826,N/A,1972.85,N/A,54.46,N/A,1511.51,N/A,47.07,N/A
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-W,13195,55,239.909,43.983,47.647,514571,88,500496,87,480207,86,111609.48,8.95,21.69,10.16,111906.65,8.90,22.36,10.22
d012823-0min-rim15-B2-R2,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,FSC-W,27693,55,503.509,92.310,92.310,582804,111,560011,102,480198,86,152949.15,33.53,26.24,30.26,168066.05,25.20,30.01,24.71
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,SSC-H,28572,52,549.462,95.240,95.240,533460,118932,504025,110769,437346,111613,154951.89,44109.33,29.05,37.09,155347.57,33405.94,30.82,30.16
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15589,52,299.788,51.963,99.968,462826,476007,452467,461007,469936,431059,103820.89,123471.94,22.43,25.94,98051.75,122298.19,21.67,26.53
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-A,15594,52,299.885,51.980,51.980,462931,476134,452492,461088,469936,431059,103996.05,123658.62,22.46,25.97,98117.72,122340.44,21.68,26.53
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,BL1-H,,15589,52,299.788,51.963,51.963,3129,N/A,2718,N/A,3146,N/A,1805.99,N/A,57.72,N/A,1375.85,N/A,50.62,N/A
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,single cell,FSC-H,FSC-W,15594,52,299.885,51.980,54.578,462931,87,452492,85,469936,86,103996.05,8.10,22.46,9.34,98117.72,7.41,21.68,8.72
d012823-0min-rim15-B2-R2,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,FSC-W,28572,52,549.462,95.240,95.240,533460,106,504025,96,437346,86,154951.89,31.58,29.05,29.92,155347.57,20.76,30.82,21.62
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,N/A,All Events,N/A,N/A,30000,57,526.316,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,cell,FSC-H,SSC-H,27841,57,488.439,92.803,92.803,579609,124086,558534,117554,482112,115747,152076.40,41601.42,26.24,33.53,166146.08,32790.66,29.75,27.89
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13548,57,237.684,45.160,99.963,507925,523145,496631,506697,492706,476150,108181.94,130899.90,21.30,25.02,108840.63,135307.26,21.92,26.70
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,single cell,FSC-H,FSC-A,13553,57,237.772,45.177,45.177,508029,523279,496643,506758,492706,476150,108321.13,131069.80,21.32,25.05,108859.90,135410.30,21.92,26.72
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,CTA1-GFP,BL1-H,,13548,57,237.684,45.160,45.160,3547,N/A,3162,N/A,4278,N/A,1881.06,N/A,53.03,N/A,1463.33,N/A,46.28,N/A
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,single cell,FSC-H,FSC-W,13553,57,237.772,45.177,48.680,508029,89,496643,87,492706,87,108321.13,8.83,21.32,9.97,108859.90,8.90,21.92,10.22
d012823-0min-rim15-B2-R2,0min,0min,H3.fcs,H3,Experiment,None,,cell,FSC-H,FSC-W,27841,57,488.439,92.803,92.803,579609,110,558534,101,482112,87,152076.40,32.18,26.24,29.29,166146.08,23.72,29.75,23.49
d012823-0min-rim15-B2-R2,0min,0min,F2.fcs,F2,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
