Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,B6.fcs,B6,Experiment,None,,single cell,BL1-H,SSC-A,30000,50,600.000,43.790,43.790,695,106745,637,104799,633,117741,718.46,36695.92,103.31,34.38,271.32,30809.91,42.59,29.40
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,N/A,All Events,N/A,N/A,69901,60,1165.017,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,cell,FSC-H,SSC-H,67072,60,1117.867,95.953,95.953,536118,113791,516612,107286,478192,107482,152886.24,43841.38,28.52,38.53,143590.55,34040.50,27.79,31.73
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,High_ROS,BL1-H,,7547,60,125.783,10.797,25.157,1329,N/A,1197,N/A,1037,N/A,1564.52,N/A,117.72,N/A,189.77,N/A,15.85,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,2000_gate,BL1-H,,179,60,2.983,0.256,0.597,4703,N/A,2296,N/A,2059,N/A,9500.10,N/A,202.02,N/A,346.93,N/A,15.11,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,500_gate,BL1-H,,24560,60,409.333,35.135,81.867,923,N/A,844,N/A,689,N/A,915.78,N/A,99.19,N/A,278.73,N/A,33.02,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,single cell,BL1-H,,30000,60,500.000,42.918,42.918,825,N/A,766,N/A,689,N/A,855.14,N/A,103.63,N/A,324.69,N/A,42.39,N/A
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,single cell,FSC-H,FSC-W,30000,60,500.000,42.918,44.728,475979,88,470680,87,447562,86,107344.39,8.10,22.55,9.19,91393.39,8.90,19.42,10.22
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,cell,FSC-H,FSC-W,67072,60,1117.867,95.953,95.953,536118,115,516612,102,478192,86,152886.24,42.12,28.52,36.60,143590.55,25.20,27.79,24.71
d032423-DCFCA-R5,DCFCA-DMSO,Cg-b1b2,C6.fcs,C6,Experiment,None,,single cell,BL1-H,SSC-A,30000,60,500.000,42.918,42.918,825,104375,766,101670,776,95193,855.14,34462.13,103.63,33.02,324.69,30758.02,42.39,30.25
