Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d051223-120min-SCH9-3E-R3,120min,120min,A5.fcs,A5,Experiment,None,,cell,FSC-H,FSC-W,23830,47,507.021,79.433,79.433,674411,124,695422,120,728009,104,150967.31,34.05,22.39,27.35,148376.38,29.65,21.34,24.71
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,N/A,All Events,N/A,N/A,30000,46,652.174,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,cell,FSC-H,SSC-H,25180,46,547.391,83.933,83.933,644569,172635,660602,166578,701463,158674,149554.91,52295.16,23.20,30.29,160039.25,52071.13,24.23,31.26
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,9310,46,202.391,31.033,99.764,569250,589502,572209,592189,517329,476351,119823.08,141204.19,21.05,23.95,136643.09,164887.36,23.88,27.84
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-A,9332,46,202.870,31.107,31.107,569876,590168,572530,592947,517329,476351,120378.31,141718.59,21.12,24.01,136975.19,165134.95,23.92,27.85
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,BL1-H,,9310,46,202.391,31.033,31.033,16579,N/A,15900,N/A,17920,N/A,6181.38,N/A,37.28,N/A,5809.57,N/A,36.54,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-W,9332,46,202.870,31.107,37.061,569876,92,572530,92,517329,86,120378.31,9.11,21.12,9.86,136975.19,10.38,23.92,11.28
d051223-120min-SCH9-3E-R3,120min,120min,A6.fcs,A6,Experiment,None,,cell,FSC-H,FSC-W,25180,46,547.391,83.933,83.933,644569,122,660602,114,701463,86,149554.91,36.80,23.20,30.16,160039.25,31.13,24.23,27.31
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,N/A,All Events,N/A,N/A,30000,46,652.174,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,SSC-H,21341,46,463.935,71.137,71.137,651511,158682,670297,147588,734254,115673,163882.75,58803.03,25.15,37.06,186580.76,59289.17,27.84,40.17
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,6740,46,146.522,22.467,99.439,542753,563388,538770,558127,541698,474084,125643.18,144915.25,23.15,25.72,145919.71,167487.10,27.08,30.01
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-A,6778,46,147.348,22.593,22.593,544252,565174,540150,559516,541698,474084,126906.58,146517.40,23.32,25.92,147237.00,168938.56,27.26,30.19
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,BL1-H,,6740,46,146.522,22.467,22.467,4521,N/A,4021,N/A,3751,N/A,2281.67,N/A,50.47,N/A,1879.20,N/A,46.73,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-W,6778,46,147.348,22.593,31.760,544252,92,540150,91,541698,86,126906.58,8.96,23.32,9.78,147237.00,10.38,27.26,11.40
d051223-120min-SCH9-3E-R3,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,FSC-W,21341,46,463.935,71.137,71.137,651511,125,670297,118,734254,86,163882.75,38.31,25.15,30.61,186580.76,34.10,27.84,28.90
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,cell,FSC-H,SSC-H,23656,44,537.636,78.853,78.853,612116,160151,626155,150195,685126,109527,166232.82,60323.07,27.16,37.67,190196.82,63432.30,30.38,42.23
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,8386,44,190.591,27.953,99.821,508651,528351,499848,520390,392174,431145,122854.38,140281.76,24.15,26.55,144134.66,164245.39,28.84,31.56
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,single cell,FSC-H,FSC-A,8401,44,190.932,28.003,28.003,509178,529040,500133,520874,392174,431145,123391.78,141117.25,24.23,26.67,144568.32,164724.27,28.91,31.62
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,CTA1-GFP,BL1-H,,8386,44,190.591,27.953,27.953,4538,N/A,4009,N/A,4102,N/A,2273.10,N/A,50.09,N/A,1905.88,N/A,47.54,N/A
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,single cell,FSC-H,FSC-W,8401,44,190.932,28.003,35.513,509178,91,500133,90,392174,87,123391.78,8.51,24.23,9.36,144568.32,8.90,28.91,9.88
d051223-120min-SCH9-3E-R3,120min,120min,A8.fcs,A8,Experiment,None,,cell,FSC-H,FSC-W,23656,44,537.636,78.853,78.853,612116,120,626155,111,685126,87,166232.82,36.33,27.16,30.31,190196.82,29.65,30.38,26.71
