Replicate,Plate,Group,Sample,Count,median,peak,sd,cv,rCV
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,A1,17074,7980,7983,4674.29,52.41,47.45
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,A2,19578,6236,7247,3899.07,55.6,48.59
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,A3,17440,7971,8991,4519.13,50.74,45.29
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,B1,17699,8147,7979,4872.38,52.78,47.88
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,B2,19796,6710,8684,3904.04,52.14,46.51
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,B3,17899,8453,9832,4697.59,49.96,45.48
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,C1,18169,6418,7239,3513.88,49.33,45.28
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,C3,17963,6564,6912,3332.44,46.3,42.15
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,D1,18418,6389,7131,3311.83,47.11,43.17
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,D3,18565,6482,7851,3186.69,45.09,41.72
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,E1,19388,6327,7250,3401.46,48.74,44.6
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,E3,18026,6479,6914,3272.89,46.31,42.23
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,F1,18404,6077,6232,3570.02,52.34,48.48
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,F3,17592,6246,7846,3452.41,49.65,46.4
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,G1,18154,5857,6913,3634.5,54.92,49.66
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,H1,17628,7136,9004,4358.87,54.03,48.14
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,C2,18207,4999,6139,3166.23,56.29,48.82
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,D2,18450,5312,6909,3007.61,50.86,47.05
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,E2,17293,5714,6418,3518.52,55.06,47.72
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,A4,16865,6493,6913,3810.35,52.37,46.26
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,B4,17697,7130,7363,3760.6,47.88,43.44
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,C4,16641,5181,5431,3148.57,54.32,46.47
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,D4,18130,5670,6510,3426.31,55.19,44.47
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,E4,17335,5842,6810,3416.86,52.65,46.52
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,G3,17636,6121,7479,3585.15,52.45,47.81
Rep1-0Pi-Ctrl,d101421-0min-0Pi-rim15-R1,0min,H3,17771,7475,7980,4304.1,51.66,46.05
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,A1,15768,7911,10007,5204.49,56.84,51.89
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,A2,16884,5540,6810,4118.1,62.56,52.45
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,A3,16220,8439,9152,4919.95,51.62,47.37
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,B1,16957,8726,9481,6274.92,62.29,47.44
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,B2,16972,6650,7983,4420.84,57.8,50.12
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,B3,17963,9380,9315,6001.14,56.3,45.88
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,C1,16938,5890,6603,3459.19,52.2,47.98
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,C3,14547,6264,6603,3315.68,48.1,44.38
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,D1,19076,5620,6607,3180.33,50.74,46.93
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,D3,18111,6414,7722,3390.88,47.93,44.45
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,E1,18929,5966,6514,3463.68,51.98,47.66
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,E3,17219,6189,6320,3360.26,49.03,44.37
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,F1,18378,5348,5808,3656.3,59.27,55.42
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,F3,16579,5723,7481,3464.55,53.74,50.02
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,G1,18019,4964,5223,4638.87,75.63,59.79
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,H1,16696,6520,7980,4294.51,57.35,52.32
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,C2,17197,5268,5430,3018.73,51.16,46.61
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,D2,17039,4466,5430,3225.73,62.47,53.08
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,E2,16851,5484,7363,3003.9,49.35,45.39
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,A4,16405,5135,6144,3579.98,59.77,50.38
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,B4,16041,7351,8835,4351.14,52.39,46.67
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,C4,0,NA,NA,NA,NA,NA
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,D4,17394,4837,6325,3524.34,63.35,50.9
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,E4,16735,5247,5728,2714.16,47.33,42.86
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,G3,16024,5220,6511,4523.37,71.74,55.21
Rep2-0Pi-Ctrl,d101521-0min-0Pi-rim15-R2,0min,H3,15852,6995,8689,4338.43,54.78,48.18
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,A1,17539,7757,8830,5870.54,63.05,57.24
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,A2,16723,5826,7478,4623.07,65.51,55.35
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,A3,16087,8059,10006,5730.18,60.48,54.88
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,B1,17847,8025,7594,5312.26,56.92,48.9
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,B2,17610,5840,8679,4310.48,62.1,52.38
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,B3,18008,8236,9315,4963.43,52.77,45.94
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,C1,18624,5607,6325,3671.3,56.83,50.42
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,C3,18344,5844,6709,3650.8,54.48,49.61
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,D1,18562,5743,6324,3653.78,55.69,50.92
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,D3,18151,5792,6318,3602.33,54.32,48.71
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,E1,18466,5186,7359,3094.07,53.02,48.53
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,E3,20564,5451,7239,3229.12,52.5,47.72
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,F1,18209,5466,6141,3855.75,60.26,54.22
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,F3,18801,5563,6708,3800.91,58.94,50.93
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,G1,17854,5336,6604,3564.3,57.83,51.17
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,H1,19307,6017,6600,4357.45,61.59,52.71
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,C2,17909,4982,5033,2903.3,51.83,46.69
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,D2,18364,4933,5729,2828.59,51.13,46.83
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,E2,18592,4938,4850,2892.56,52.1,46.05
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,A4,17949,5870,6604,4344.67,62.66,52.81
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,B4,16649,5980,5973,4216.21,60.3,49.93
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,C4,18645,5139,6231,2822.03,49.48,44.49
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,D4,17431,5044,5813,2699.98,48.43,44.3
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,E4,19313,5240,5426,2838.2,49.14,44.93
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,G3,18031,5352,5433,3456.52,56.19,49.39
Rep3-0Pi-Ctrl,d101921-0min-0Pi-rim15-R3,0min,H3,18281,6154,7017,4291.41,59.82,50.62
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,A5,15677,9674,10776,4532.27,43.2,40.78
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,A6,16652,9214,10003,4334.36,43.79,40.87
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,A7,16444,10807,12838,4983.9,42.91,39.97
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,A8,15065,8601,8677,4654.24,49.58,42.66
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,B5,14631,10344,10780,4839.83,43.33,39.99
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,B6,16805,10176,10584,4442.12,40.98,38.64
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,B7,15303,11423,11635,5118.54,41.76,39.33
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,B8,16459,9654,10987,4334.37,42.03,40.53
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,C5,16362,8376,9646,3694.03,41.2,39.74
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,C6,17486,7284,7719,3638.83,45.98,42.29
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,C7,15776,8663,9313,3765.2,40.63,39
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,C8,16579,6567,7476,3531.49,49.07,44.05
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,D5,16661,8194,8830,3568.44,40.85,39.52
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,D6,18141,8217,10382,3664.16,41.73,40.65
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,D7,16369,8716,8682,3755.92,40.31,38.92
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,D8,17046,7239,7476,3423.06,43.83,41.46
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,E5,18611,8032,8393,3532.65,41.37,39.46
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,E6,17473,8101,8996,3836.97,44.16,41.98
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,E7,16754,8680,8832,3772.71,40.68,38.88
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,E8,15767,7488,8402,3768.91,46.47,42.41
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,F5,16811,7593,8542,3560.36,43.55,41.63
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,F7,16775,8072,7977,3741.82,42.91,41.31
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,G5,17029,7768,7847,3665.39,43.67,42.39
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,G7,17175,7888,8391,3776.33,44.32,41.93
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,H5,17192,10359,11632,4868.92,43.83,41.01
Rep1-0Pi-Ctrl,d101421-30min-0Pi-rim15-R1,30min,H7,16544,9750,9651,4695.67,44.49,41.77
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,A5,14553,10246,10782,5154.76,46.03,41.44
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,A6,15167,7349,7981,4112.33,50.24,43.62
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,A7,14904,10367,10386,5161.5,45.83,41.54
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,A8,15111,6497,6604,3788.57,52.03,46.62
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,B5,15796,11058,10994,5559.48,46.03,39.04
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,B6,15093,8809,9826,4477.32,46.35,42.63
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,B7,14405,11778,12097,5945.85,46.31,38.62
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,B8,14485,8920,8835,4430.65,45.38,41.27
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,C5,15385,7586,7979,3509.98,42.91,39.93
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,C6,16872,7217,8253,3401.81,43.6,41.55
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,C7,14310,7834,8986,3778.09,44.36,41.11
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,C8,15050,6425,7240,3123.22,45.02,41.94
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,D5,15775,7470,8675,3399.87,42.37,40.19
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,D6,15794,5674,7243,3356.86,52.94,45
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,D7,14525,7866,8991,3621.21,42.85,40.28
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,D8,14830,5668,7022,3608.53,56.76,46.55
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,E5,17386,7472,7719,3545.3,43.82,40.6
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,E6,15668,7194,7485,3291.59,42.63,39.73
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,E7,15948,7246,8395,3397.04,43.42,39.6
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,E8,16639,6764,8248,3251.76,44.5,42.5
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,F5,16963,7271,8689,3829.31,48.28,45.39
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,F7,16589,7194,7128,3844.36,48.52,45.22
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,G5,15978,5582,5728,4206.82,65.26,47.89
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,G7,14206,6286,7599,4708.3,65.19,48.81
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,H5,14484,8538,8992,4465.37,47.89,44.31
Rep2-0Pi-Ctrl,d101521-30min-0Pi-rim15-R2,30min,H7,14389,8833,10011,4682.62,48.21,43.72
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,A5,15922,10284,12336,5568.81,48.77,44.13
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,A6,15287,7747,7599,4410.62,50.78,44.63
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,A7,16938,10795,10780,5732.74,48.32,44.04
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,A8,14237,7583,8251,4437.37,52.21,46.4
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,B5,16711,10890,10783,5305.4,44.92,40.07
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,B6,16068,7950,9155,4213.61,47.99,43.98
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,B7,16000,11430,12583,5255.2,42.72,38.31
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,B8,15091,8001,8693,4371.31,49.53,45.58
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,C5,16532,7282,8114,3615.59,45.58,42.21
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,C6,16380,6716,7129,3167.73,43.78,41.19
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,C7,15955,7683,9654,3783.76,45.29,42.92
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,C8,15883,6455,6805,3140.54,44.94,42.67
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,D5,16636,7522,7850,3734.5,45.62,42.69
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,D6,17087,6685,6608,3143.4,43.53,41.21
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,D7,15886,7575,8249,3794.18,45.96,43.43
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,D8,16153,6559,7132,3232.69,45.51,42.86
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,E5,16992,6975,7250,3379.12,44.68,42.15
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,E6,16977,6648,7360,3062.36,42.76,41.06
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,E7,16919,6910,7725,3339.66,44.74,42.1
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,E8,15922,6424,7359,3140.29,44.94,42.9
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,F5,16296,7156,6918,3807.76,48.02,43.14
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,F7,15744,7116,8103,3807.52,48.48,44.91
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,G5,16608,6910,7977,3514.98,46.5,41.89
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,G7,15655,6932,8685,3687.32,48.29,44.79
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,H5,16108,8215,8119,4350.52,48.16,44.36
Rep3-0Pi-Ctrl,d101921-30min-0Pi-rim15-R3,30min,H7,14920,7939,8254,4365.68,49.66,45.35
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,A9,13918,16360,16782,6695.97,38.94,37.83
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,A10,14471,12964,13903,5726.08,41.68,40.43
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,A11,13495,10023,10197,4723.84,43.86,41.99
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,A12,13051,8197,8680,4454.3,50.02,45.11
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,B9,14113,17087,18309,6710.37,37.49,37.54
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,B10,14406,14528,16808,5939.97,38.91,39.08
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,B11,13064,10958,10983,4968.69,42.54,41.35
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,B12,13195,8931,10585,4165.62,43.66,42.98
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,C9,14825,13700,14795,5333.68,37.2,36.59
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,C10,14874,10307,11863,4758.04,43.2,41.15
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,C11,13614,8624,8836,3884.9,42.27,40.81
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,C12,13237,6277,6811,3784.64,54.95,45.26
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,D9,15345,13738,13094,5354.59,37.24,36.33
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,D10,15285,11983,12338,5106.68,40.56,40.04
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,D11,13350,8473,9158,3715.93,41.55,39.87
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,D12,13135,7025,8394,3386.77,45.22,43.71
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,E9,15884,11897,12842,4882.77,38.76,38.12
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,E10,15851,10527,12097,4986.47,44.22,42.52
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,E11,13324,8237,9470,3674.5,42.12,41.43
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,E12,14828,6266,7017,3666.58,53.36,46.78
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,F9,14958,12477,13356,5027.25,38.39,37.56
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,F11,13950,7819,8683,3623.06,43.45,42.25
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,G9,14923,11671,11865,4969.75,40.28,38.8
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,G11,13011,7426,7600,3613.96,45.43,43.4
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,H9,14274,14714,17539,6129.77,39.58,38.25
Rep1-0Pi-Ctrl,d101421-60min-0Pi-rim15-R1,60min,H11,13299,9404,9825,4536.93,45,41.83
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,A9,14136,14008,14492,6225.07,41.57,40.51
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,A10,14901,10974,11632,4990.18,42.32,40.65
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,A11,13355,10597,11192,5178.33,45.25,43.18
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,A12,14065,5915,6812,3516.55,53.26,49.1
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,B9,13353,15736,17901,6235.08,37.73,36.65
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,B10,14055,13769,16783,5821.38,40.05,39.03
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,B11,12474,12341,14505,6018.61,45.67,40.67
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,B12,12499,9141,9655,4485.95,45.8,43.06
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,C9,13978,12463,12575,4935.84,37.72,36.31
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,C10,14111,11551,12341,4758.79,39.22,37.89
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,C11,12344,8029,8836,3812.51,44.42,42.12
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,C12,12178,6938,8391,3325.66,44.91,42.19
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,D9,14455,12199,14481,4898.3,38.17,36.76
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,D10,14291,8609,8987,4257.9,45.83,40.8
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,D11,12507,8116,9154,3677.3,42.59,40.97
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,D12,12011,5881,7236,3872.12,58.98,46.51
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,E9,12581,12285,12102,4713.9,36.61,35.25
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,E10,14284,11695,11858,4717.68,38.58,37.61
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,E11,12563,7835,8535,3638.31,43.45,40.85
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,E12,12406,6959,7131,3317.78,44.68,42.47
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,F9,15046,11080,11191,4742.87,40.38,38.95
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,F11,12302,7155,8690,3696.56,47.68,45.69
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,G9,14296,9152,10186,4987.16,49.98,41.15
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,G11,11984,6252,6905,4574.44,63.85,48.2
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,H9,13709,13840,13359,5917.92,40.63,39.19
Rep2-0Pi-Ctrl,d101521-60min-0Pi-rim15-R2,60min,H11,11565,8984,11422,4666.83,47.99,44.23
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,A9,14734,14791,15744,6589.97,42.01,39.43
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,A10,14071,11759,14198,5398.25,42.94,41.52
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,A11,13939,10385,10781,5401.73,47.75,46.13
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,A12,13494,7133,8834,4222.16,53.28,48.94
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,B9,14839,14969,15762,6127.64,38.81,37.43
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,B10,14775,12375,14494,5491.59,41.71,40.88
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,B11,14030,11125,12356,5334.5,44.74,42.64
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,B12,13316,7615,7606,4105.49,49.33,46.49
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,C9,15272,11899,12337,4896.94,39.1,37.75
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,C10,15112,11150,12573,4710.97,40.28,40.35
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,C11,14052,8188,8838,3900.49,44.7,43.22
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,C12,13058,6710,7352,3306.24,46.12,44.5
Rep3-0Pi-Ctrl,d101921-60min-0Pi-rim15-R3,60min,D9,15954,12052,13085,5040.4,39.67,38.42
