Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,single cell,FSC-H,FSC-A,17441,49,355.939,58.137,58.137,483966,510191,465765,484936,429221,457775,113484.23,138268.93,23.45,27.10,117410.06,144685.45,25.21,29.84
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,CTA1-GFP,BL1-H,,17424,49,355.592,58.080,58.080,7247,N/A,6694,N/A,6807,N/A,3248.14,N/A,44.82,N/A,2743.55,N/A,40.99,N/A
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,single cell,FSC-H,FSC-W,17441,49,355.939,58.137,61.944,483966,87,465765,86,429221,87,113484.23,8.80,23.45,10.07,117410.06,8.90,25.21,10.34
d011322-0min-0Pi-gtr1-R3,0min,0min,G4.fcs,G4,Experiment,None,,cell,FSC-H,FSC-W,28156,49,574.612,93.853,93.853,535701,103,509710,93,429198,87,150096.81,35.81,28.02,34.85,163006.68,16.31,31.98,17.54
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,cell,FSC-H,SSC-H,23849,31,769.323,79.497,79.497,595615,190303,616401,184606,633814,166874,164891.09,63183.03,27.68,33.20,164193.50,65178.06,26.64,35.31
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11609,31,374.484,38.697,99.197,546311,582364,566431,604441,590778,623778,134284.11,161239.69,24.58,27.69,141720.25,174002.38,25.02,28.79
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,single cell,FSC-H,FSC-A,11703,31,377.516,39.010,39.010,548258,585120,568032,606334,590778,623778,135620.00,163560.35,24.74,27.95,142857.40,174737.75,25.15,28.82
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,CTA1-GFP,BL1-H,,11609,31,374.484,38.697,38.697,33049,N/A,31332,N/A,33983,N/A,15402.74,N/A,46.61,N/A,14656.98,N/A,46.78,N/A
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,single cell,FSC-H,FSC-W,11703,31,377.516,39.010,49.071,548258,90,568032,89,590778,87,135620.00,9.86,24.74,11.02,142857.40,10.38,25.15,11.66
d011322-120min-0Pi-gtr1-R3,120min,120min,A5.fcs,A5,Experiment,None,,cell,FSC-H,FSC-W,23849,31,769.323,79.497,79.497,595615,111,616401,100,633814,92,164891.09,42.35,27.68,38.24,164193.50,23.72,26.64,23.72
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,N/A,All Events,N/A,N/A,30000,45,666.667,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,,cell,FSC-H,SSC-H,24154,45,536.756,80.513,80.513,594932,192221,612209,187638,617564,173096,164546.37,63650.52,27.66,33.11,162821.35,66796.32,26.60,35.60
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12439,45,276.422,41.463,99.536,543210,579739,561952,600881,568306,625794,131323.97,157148.22,24.18,27.11,132437.69,162077.83,23.57,26.97
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-A,12497,45,277.711,41.657,41.657,544325,581337,562829,601833,568306,625794,132082.22,158554.61,24.27,27.27,132891.37,162792.44,23.61,27.05
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,,CTA1-GFP,BL1-H,,12439,45,276.422,41.463,41.463,35642,N/A,33896,N/A,38351,N/A,16204.97,N/A,45.47,N/A,15165.52,N/A,44.74,N/A
d011322-120min-0Pi-gtr1-R3,120min,120min,A6.fcs,A6,Experiment,None,,single cell,FSC-H,FSC-W,12497,45,277.711,41.657,51.739,544325,90,562829,90,568306,87,132082.22,9.69,24.27,10.70,132891.37,10.38,23.61,11.53
